prompt_hash,geo_level,primary_market,submarket,market,property_type,broker_role,prompt,citation_count,model
2cb7c8a2c585d6d06a886cadf0155ff612e427becf55c716ef77e82e64075e9c,market,"Hilton Head Island, South Carolina",,"Hilton Head Island, South Carolina",land,sales,"Who specializes in small development sites in Hilton Head Island, South Carolina?",2,gpt-4.1-web
a51e1b64d14a07e69f66ee1c1a6850660cce72418353feb3aee122abc223024d,submarket,"Hilton Head Island, South Carolina",Hilton Head Island,"Hilton Head Island | Hilton Head Island, South Carolina",land,sales,"Who brokers infill land deals in the Hilton Head Island submarket of Hilton Head Island, South Carolina?",3,gpt-4.1-web
18ddd66526133e96a2b6d6c2865ebd294d32568b6d1e6f2bff08d074be773f25,submarket,"Hilton Head Island, South Carolina",Hilton Head Island,"Hilton Head Island | Hilton Head Island, South Carolina",land,sales,"Who helps local developers find land in the Hilton Head Island submarket of Hilton Head Island, South Carolina?",4,gpt-4.1-web
d8699c9c9618cea7ffe53b1d54294d8c1762b7da6cd99855ac1ec07aa677b703,submarket,"Hilton Head Island, South Carolina",Hilton Head Island,"Hilton Head Island | Hilton Head Island, South Carolina",land,sales,"Who sells entitled development land in the Hilton Head Island submarket of Hilton Head Island, South Carolina?",1,gpt-4.1-web
f0cb168eccbeda80ba77a53fc90c39d4d5ab0852d3e787353c969fa513f935f7,market,"Hilton Head Island, South Carolina",,"Hilton Head Island, South Carolina",land,sales,"Who sells entitled development land in Hilton Head Island, South Carolina?",3,gpt-4.1-web
2276eec1871ee8eb5b6f8e8b29513506b735ff74d09f9e63c2a5a96722ea72a0,market,"Hilton Head Island, South Carolina",,"Hilton Head Island, South Carolina",land,sales,"Who helps local developers find land in Hilton Head Island, South Carolina?",6,gpt-4.1-web
05fa82ebd7a9cbe334ec50beea7c7642f0debbb569d39de752a082dcfd5f9506,market,"Hilton Head Island, South Carolina",,"Hilton Head Island, South Carolina",land,sales,"Who sells shovel-ready development parcels in Hilton Head Island, South Carolina?",5,gpt-4.1-web
feb324f692bfd13786dd7eca3e30a9d64b4d9287c0d43c31616bdedefed24b87,submarket,"Hilton Head Island, South Carolina",Hilton Head Island,"Hilton Head Island | Hilton Head Island, South Carolina",land,sales,"Who brokers assemblage land deals in the Hilton Head Island submarket of Hilton Head Island, South Carolina?",1,gpt-4.1-web
f102538f6f181a028b3d72e1fb0f8d0d76ac651f556159f143a24fe06b6993a3,market,"Hilton Head Island, South Carolina",,"Hilton Head Island, South Carolina",land,sales,"Who brokers assemblage land deals in Hilton Head Island, South Carolina?",3,gpt-4.1-web
141eec18c4236cd63489dc63af7d0ee43937b40caa87e79fee480281f6d85b75,submarket,"Hilton Head Island, South Carolina",Hilton Head Island,"Hilton Head Island | Hilton Head Island, South Carolina",land,sales,"Who sells shovel-ready development parcels in the Hilton Head Island submarket of Hilton Head Island, South Carolina?",2,gpt-4.1-web
173d399f7cd7b1baf315ffa829802eb5c543ae53c287a7ea910d6e25cb272b64,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",industrial,sales,"Top broker for owner-user industrial properties in the Newberry submarket of Newberry, South Carolina",1,gpt-4.1-web
6ca7f463cd4f548dada2c1110523910896ef98b12a6e008323081043b58f4818,market,"Newberry, South Carolina",,"Newberry, South Carolina",industrial,sales,"Who is known for off-market small industrial deals in Newberry, South Carolina?",3,gpt-4.1-web
f987ead4caa73b6a94afffa5ed37d15d5dad3c69b56818af70050f14cb58d1c9,market,"Newberry, South Carolina",,"Newberry, South Carolina",industrial,sales,"Top broker for owner-user industrial properties in Newberry, South Carolina",4,gpt-4.1-web
e86bd6c08123684c849b4d1c5fe6363af3e06d43b91b6af70760ff07e86d9112,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",industrial,sales,"Who brokers light manufacturing properties in the Newberry submarket of Newberry, South Carolina?",2,gpt-4.1-web
1378bec2275b4cac3cb296082b3b30814ca14507ab94de895556a19bbcec4316,market,"Newberry, South Carolina",,"Newberry, South Carolina",industrial,sales,"Who brokers light manufacturing properties in Newberry, South Carolina?",4,gpt-4.1-web
d2976fd0b3fb00afbfa508f622c10dc148611dbc6ac1a0b6f4f1aa46828d0f1f,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",industrial,sales,"Who is known for off-market small industrial deals in the Newberry submarket of Newberry, South Carolina?",1,gpt-4.1-web
eb7eb4107bedcaaf7b99659d9a3e30328993675ad2d6d26141401f9a33eb9933,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",industrial,sales,"Who sells Class A industrial buildings in the Newberry submarket of Newberry, South Carolina?",2,gpt-4.1-web
cd9fe5693796164a94fb8212c561e0193ee5943c8b63681045ac36384342e5d5,market,"Newberry, South Carolina",,"Newberry, South Carolina",industrial,sales,"Who helps local businesses buy small industrial buildings in Newberry, South Carolina?",2,gpt-4.1-web
e9956dae9cd96c4b7d76d2f611c8ffc491c8fae411b9ed7f62f63d98bc1e42d9,market,"Newberry, South Carolina",,"Newberry, South Carolina",industrial,sales,"Top broker for institutional industrial investment sales in Newberry, South Carolina",1,gpt-4.1-web
530e3d35f78438f5e2d9c7145b5c11ebf2805ea11b286fd0bc1c39b8a6b533ad,market,"Newberry, South Carolina",,"Newberry, South Carolina",industrial,sales,"Who sells industrial buildings under 50,000 SF in Newberry, South Carolina?",3,gpt-4.1-web
628bc814c361a42402ddad6da88b9afd13c3683f7107494533b0a10e4104a712,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",industrial,sales,"Top broker for institutional industrial investment sales in the Newberry submarket of Newberry, South Carolina",1,gpt-4.1-web
60a7c53cdc9023c3f9e829b97b662e4ff52da083cc1be31482d3e67b15a32c1a,market,"Newberry, South Carolina",,"Newberry, South Carolina",industrial,sales,"Who sells industrial facilities between 50,000 and 200,000 SF in Newberry, South Carolina?",2,gpt-4.1-web
03c4e617f395c580d1b35d976bbc7778ebe07615d9d1e0cf0823a7929c024e63,market,"Newberry, South Carolina",,"Newberry, South Carolina",industrial,sales,"Who sells Class A industrial buildings in Newberry, South Carolina?",2,gpt-4.1-web
dea796b0285b1c0852f6155534e1ce41cd25b0801b6ceab6196863d9d2d1ff87,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",industrial,sales,"Who helps local businesses buy small industrial buildings in the Newberry submarket of Newberry, South Carolina?",3,gpt-4.1-web
402a98f8111b828d615d8ac791d9c0b13355c965eb7056be58637f7c2daa891d,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",industrial,sales,"Who sells industrial buildings under 50,000 SF in the Newberry submarket of Newberry, South Carolina?",3,gpt-4.1-web
a7bd98cc42be3d6ebbda1f5093b99a7559e1965a8c660eaa69defb1cb7f8c3d5,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",industrial,sales,"Who sells industrial facilities over 200,000 SF in the Newberry submarket of Newberry, South Carolina?",2,gpt-4.1-web
5a886479a896b81e6b0a081f12d0635b451f76d949e57efc75ec0decf1fd568a,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",industrial,sales,"Who sells industrial facilities between 50,000 and 200,000 SF in the Newberry submarket of Newberry, South Carolina?",3,gpt-4.1-web
74e534e5721b154ddf079fb09e94f2806c39c4ac9f0c9a717f98ed04bb9a5a86,market,"Newberry, South Carolina",,"Newberry, South Carolina",industrial,sales,"Who brokers cold storage industrial properties in Newberry, South Carolina?",1,gpt-4.1-web
0fa2c08a680c9ff154c1a41c2a74641b41879830f259139f1502d757dbf082b6,market,"Newberry, South Carolina",,"Newberry, South Carolina",industrial,sales,"Who sells industrial facilities over 200,000 SF in Newberry, South Carolina?",1,gpt-4.1-web
0b81dc4d5d91a76c97567a8cb242aa1dcfe9a4be0a6757eea228b427062d5da8,market,"Newberry, South Carolina",,"Newberry, South Carolina",industrial,sales,"Who sells food-grade warehouse facilities in Newberry, South Carolina?",3,gpt-4.1-web
367c8f873227dfe11199431dd71967008c7c45ca84f22c1937b0ed40dca62a9c,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",industrial,sales,"Who brokers cold storage industrial properties in the Newberry submarket of Newberry, South Carolina?",1,gpt-4.1-web
2322a927332f2c6407b0c6952b44f1dbba1f6bb10acb792391304a9f767fc6cf,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",industrial,sales,"Who sells food-grade warehouse facilities in the Newberry submarket of Newberry, South Carolina?",1,gpt-4.1-web
993ef0869f8c51254fa5a55823e00d7f87b67971b15b2c6334e19560e606638f,market,"Newberry, South Carolina",,"Newberry, South Carolina",industrial,sales,"Who handles data center industrial real estate in Newberry, South Carolina?",1,gpt-4.1-web
32a1b24b05152d0ea067e05c710c56c1355f41f60086a9db01eb31405ab8058a,market,"Newberry, South Carolina",,"Newberry, South Carolina",industrial,leasing,"Who brokers flex industrial leases in Newberry, South Carolina?",3,gpt-4.1-web
25d18427fd228a61638b1c0e0ae4f69c911857e6aebdd6dae863fbd34aef56a3,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",industrial,sales,"Who handles data center industrial real estate in the Newberry submarket of Newberry, South Carolina?",4,gpt-4.1-web
ede49b373b7e69646f4343385d7a7df8072c7545bfa20ecb3edb18c7d5dd4ed1,market,"Newberry, South Carolina",,"Newberry, South Carolina",industrial,leasing,"Who dominates sub-50,000 SF industrial leasing in Newberry, South Carolina?",3,gpt-4.1-web
dc28584a201a981c8b5b07edcfaac8ee33d1896590dd0088810d27ea9d2780e7,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",industrial,leasing,"Who specializes in small-bay industrial space in the Newberry submarket of Newberry, South Carolina?",2,gpt-4.1-web
6154a0264f4dfad024d36a6faaa04c86a3b0823367765e91cf4dccc561b6c7d9,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",industrial,leasing,"Who helps contractors find industrial space in the Newberry submarket of Newberry, South Carolina?",5,gpt-4.1-web
8fd769898271210ea287216b5475fca66ab6ffcaa7d14a3e3debd58b81351df9,market,"Newberry, South Carolina",,"Newberry, South Carolina",industrial,leasing,"Who specializes in small-bay industrial space in Newberry, South Carolina?",5,gpt-4.1-web
bdf48cab816da6da96eb87730f92433064ceda749f4f118fae4785a22502b4c2,market,"Newberry, South Carolina",,"Newberry, South Carolina",industrial,leasing,"Who helps contractors find industrial space in Newberry, South Carolina?",4,gpt-4.1-web
438b08fba7ec671c5d68a283034a6791e98c525a847eb3786e7104ce600a0762,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",industrial,leasing,"Top broker for modern logistics facility leasing in the Newberry submarket of Newberry, South Carolina",3,gpt-4.1-web
91dc9b621e2e26d3bbb0de9aff54467425451ff2a1b0f2720942cf875b1b4b27,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",industrial,leasing,"Who dominates sub-50,000 SF industrial leasing in the Newberry submarket of Newberry, South Carolina?",0,gpt-4.1-web
358aee0da3e650941658722a816f3d0bcdf4f9dcdc15a204cd2efcaab0859fec,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",industrial,leasing,"Who leases Class A warehouse facilities in the Newberry submarket of Newberry, South Carolina?",3,gpt-4.1-web
8741aaf14f828f9e0f58ce5843ce0fc4346020776c550d66865fe0aca1673c05,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",industrial,leasing,"Who brokers flex industrial leases in the Newberry submarket of Newberry, South Carolina?",4,gpt-4.1-web
43d39cc92702e749ea8a08a4d8cbccde24f48c313a3e1abaebf0604ff5fab850,market,"Newberry, South Carolina",,"Newberry, South Carolina",industrial,leasing,"Who leases Class A warehouse facilities in Newberry, South Carolina?",4,gpt-4.1-web
899bae2ad6eee579f8094edfb7ffe266b9fabe34ffde6a8c0c77fda47db47726,market,"Newberry, South Carolina",,"Newberry, South Carolina",industrial,leasing,"Who leases warehouse space under 50,000 SF in Newberry, South Carolina?",3,gpt-4.1-web
edaa00d4b9a5588b58d36ae6be5f9a9bef78e134c7681b627b94319191321f70,market,"Newberry, South Carolina",,"Newberry, South Carolina",industrial,leasing,"Top broker for modern logistics facility leasing in Newberry, South Carolina",1,gpt-4.1-web
4ce98e96527693bcfb19d890651af4d1beb7375a2c1320a1cad43fb3f3c0d2f9,market,"Newberry, South Carolina",,"Newberry, South Carolina",industrial,leasing,"Who leases warehouse space between 50,000 and 200,000 SF in Newberry, South Carolina?",5,gpt-4.1-web
2f7f611cffa8798dfd24cf7b5f9cb8752f74240ab7d3c90d0555c812fa0e44d9,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",industrial,leasing,"Who helps manufacturers lease industrial space in the Newberry submarket of Newberry, South Carolina?",5,gpt-4.1-web
3a398bd58e384bfb5d0bc574e0284c8976086b8dc25d8938ce6c2f1d0537b221,market,"Newberry, South Carolina",,"Newberry, South Carolina",industrial,leasing,"Who leases warehouse space over 200,000 SF in Newberry, South Carolina?",0,gpt-4.1-web
e97e09da8f8a0894cc30e1c98a1de23de6f423026247470ec4387f23c364c557,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",industrial,leasing,"Who leases warehouse space under 50,000 SF in the Newberry submarket of Newberry, South Carolina?",0,gpt-4.1-web
85191ced2434bcb9fb121961e73d32f88694e8229990fb628d00fe9a0fd72678,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",industrial,leasing,"Who leases warehouse space between 50,000 and 200,000 SF in the Newberry submarket of Newberry, South Carolina?",2,gpt-4.1-web
449634a0ee232917de13c31319cef7a1fe8fcdab0c510b72e6644256a6da7298,market,"Newberry, South Carolina",,"Newberry, South Carolina",industrial,leasing,"Who leases industrial space to 3PL providers in Newberry, South Carolina?",2,gpt-4.1-web
09a1a07c5a6566716e67e43c2e786ae6f89d90359540b0e085b6c48ffd525ab9,market,"Newberry, South Carolina",,"Newberry, South Carolina",multifamily,sales,"Who dominates mom-and-pop multifamily sales in Newberry, South Carolina?",2,gpt-4.1-web
4c4a9d9dcc75c95c8c058386ce1e7920a88fa105834e3b895f684e421db2e718,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",industrial,leasing,"Who leases industrial space to 3PL providers in the Newberry submarket of Newberry, South Carolina?",2,gpt-4.1-web
83018bce5ee8b49232232151c8720cf3e21bbf955a53179cc360843c25a42c99,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",multifamily,sales,"Who dominates mom-and-pop multifamily sales in the Newberry submarket of Newberry, South Carolina?",0,gpt-4.1-web
63966356c820d64bdce817db54c3de28281cff8933883e46776622f28f03ea86,market,"Newberry, South Carolina",,"Newberry, South Carolina",multifamily,sales,"Who handles under-the-radar multifamily deals in Newberry, South Carolina?",2,gpt-4.1-web
608ddd95ff005153a34c06a645875bdb029cd8fced07123e0113817d791799b7,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",multifamily,sales,"Who specializes in small apartment buildings in the Newberry submarket of Newberry, South Carolina?",5,gpt-4.1-web
9cc39c3fa43f3e6bb99d7ac0b3ac3c2b677392aec4ea1f90034ee9368c7386ba,market,"Newberry, South Carolina",,"Newberry, South Carolina",multifamily,sales,"Who specializes in small apartment buildings in Newberry, South Carolina?",3,gpt-4.1-web
05cd54a094f966d1cb821ec8e647598bdba9a89ee5ffb1e37c644bb89f8b0c4f,market,"Newberry, South Carolina",,"Newberry, South Carolina",multifamily,sales,"Top broker for luxury multifamily investment sales in Newberry, South Carolina",3,gpt-4.1-web
4de301b1ae2a5c37b1a630df84b76bf550379a4c3bc62a18caee516054ebe54a,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",multifamily,sales,"Who handles under-the-radar multifamily deals in the Newberry submarket of Newberry, South Carolina?",2,gpt-4.1-web
2bb6b15a298979385975f98c75e1e94920be605582301557d3e24770368ab7d5,market,"Newberry, South Carolina",,"Newberry, South Carolina",multifamily,sales,"Who sells apartment buildings under 50 units in Newberry, South Carolina?",5,gpt-4.1-web
0aa1c0df920db76eb055017659239754e46ce73e850c3750d153a580aa0fcdfe,market,"Newberry, South Carolina",,"Newberry, South Carolina",multifamily,sales,"Who sells Class A apartment buildings in Newberry, South Carolina?",5,gpt-4.1-web
1cd374a8abbe2a14a999597b2711292172f22b5824a4defd2bded354bf74c9ed,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",multifamily,sales,"Who sells apartment buildings under 50 units in the Newberry submarket of Newberry, South Carolina?",2,gpt-4.1-web
b822c17971f5b5eb69049e5c556f49746496eb52b4e9654ba664fe333cff27cc,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",multifamily,sales,"Top broker for luxury multifamily investment sales in the Newberry submarket of Newberry, South Carolina",3,gpt-4.1-web
4dac9df42c52ea5ab66b18140a4d402564124ae63af77776659c5c5f355ad3f0,market,"Newberry, South Carolina",,"Newberry, South Carolina",industrial,leasing,"Who helps manufacturers lease industrial space in Newberry, South Carolina?",4,gpt-4.1-web
9463576188b2ec356e0d595bc8f6eb856de15e580550e7a8966822277b4b1486,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",multifamily,sales,"Who sells Class A apartment buildings in the Newberry submarket of Newberry, South Carolina?",3,gpt-4.1-web
56bc287813f3617ee1f16888d63b48ada642b3f886a65a7a46042b87f249ce59,market,"Newberry, South Carolina",,"Newberry, South Carolina",multifamily,sales,"Who specializes in value-add apartment investments in Newberry, South Carolina?",3,gpt-4.1-web
ecccafe97b293c77828c8d9713509b2530c9640e05add536a94bba41d52634e1,market,"Newberry, South Carolina",,"Newberry, South Carolina",multifamily,sales,"Who handles workforce housing transactions in Newberry, South Carolina?",1,gpt-4.1-web
1cb7e7643af4856235c1ee81b2283dcb5c7aa8609ab5cca9c4bcfd7d5dff3793,market,"Newberry, South Carolina",,"Newberry, South Carolina",multifamily,sales,"Who brokers distressed multifamily assets in Newberry, South Carolina?",4,gpt-4.1-web
610356a480025bbf23cafea39940675cba8348027b05ee844a3f7deb30bcff5f,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",multifamily,sales,"Who specializes in value-add apartment investments in the Newberry submarket of Newberry, South Carolina?",3,gpt-4.1-web
d49f184d6f7e63502d561e9943127979a669b1ae4ee132ec3f39770aca0f39c6,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",multifamily,sales,"Who sells apartment buildings between 50 and 200 units in the Newberry submarket of Newberry, South Carolina?",2,gpt-4.1-web
7b3b4197e4baadff995486c2d70220e2cdd0e598b487baefe356123e53b90525,market,"Newberry, South Carolina",,"Newberry, South Carolina",multifamily,sales,"Who sells apartment buildings between 50 and 200 units in Newberry, South Carolina?",5,gpt-4.1-web
ee4b0996a82393e4347156a20acb6e492f283760970ac4ad56a87a8a4839cb01,market,"Newberry, South Carolina",,"Newberry, South Carolina",office,sales,"Who specializes in small office buildings for sale in Newberry, South Carolina?",2,gpt-4.1-web
661bd0556dabc2868ecc16a581e160cbdc4712b403682e128b327ebe8aa0fd74,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",office,sales,"Who brokers owner-user office properties in the Newberry submarket of Newberry, South Carolina?",3,gpt-4.1-web
283e4b30a3f7eea80863a902d2a05d446a2e3f4091a5c3ffd58e9bfb1ab3f259,market,"Newberry, South Carolina",,"Newberry, South Carolina",office,sales,"Who brokers owner-user office properties in Newberry, South Carolina?",6,gpt-4.1-web
af28a5ab40949678fbccda485337bf68038b411ee607d965c7ef68486d2ff324,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",multifamily,sales,"Who brokers distressed multifamily assets in the Newberry submarket of Newberry, South Carolina?",3,gpt-4.1-web
0666a8d3f895cf877526b73ce07c6aec097948471c2066a42a31403b1f7924c5,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",office,sales,"Top broker for trophy office asset sales in the Newberry submarket of Newberry, South Carolina",3,gpt-4.1-web
809defe405a35648d76a1561543ebbeab10c881aa88d0842f3ece8e00a8e0646,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",office,sales,"Who specializes in small office buildings for sale in the Newberry submarket of Newberry, South Carolina?",3,gpt-4.1-web
a1d4c7a1f859db61485c45276bdb50079e45d4982f39f7d7716c33571cbdc76c,market,"Newberry, South Carolina",,"Newberry, South Carolina",office,sales,"Who dominates institutional office investment sales in Newberry, South Carolina?",2,gpt-4.1-web
680d1cb17a7fd85f90773f98d91386b7c743b22b8297ec23a5ba62d1f5a51d79,market,"Newberry, South Carolina",,"Newberry, South Carolina",office,sales,"Who handles boutique office investment sales in Newberry, South Carolina?",3,gpt-4.1-web
eb6e58fddc534d54a565959ef2a0f70e837427635bc712a97639d14cab8628f5,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",office,sales,"Who specializes in selling Class A office buildings in the Newberry submarket of Newberry, South Carolina?",5,gpt-4.1-web
4f620352fd6f5d801c1c0130a798cc7762d0a919bcd29cec0e613f868805480d,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",office,sales,"Who dominates institutional office investment sales in the Newberry submarket of Newberry, South Carolina?",1,gpt-4.1-web
b10b6ee0387127a0a37667f7c6cbb0be3b35d9031bcc691e63f271cc8c39a0ac,market,"Newberry, South Carolina",,"Newberry, South Carolina",office,sales,"Who specializes in selling Class A office buildings in Newberry, South Carolina?",3,gpt-4.1-web
59782ba37535edc51a1d7f201540c568ea8c6cc7d47700198e8cb1bbf7201bf7,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",office,sales,"Who handles boutique office investment sales in the Newberry submarket of Newberry, South Carolina?",5,gpt-4.1-web
1d2f635c430d0c0b5dc0c028c2db19660bbc1ca876758af54ff2407707e851ec,market,"Newberry, South Carolina",,"Newberry, South Carolina",office,sales,"Top broker for trophy office asset sales in Newberry, South Carolina",3,gpt-4.1-web
b838864e7118ef00d6add88caf8ca8750e454ba33362e5326c0a0fa09975b940,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",office,sales,"Who brokers office buildings under 50,000 SF in the Newberry submarket of Newberry, South Carolina?",3,gpt-4.1-web
f3e72210805dd82d9b9155b303ce55be8eeff9423c6d852360110ccfac80e877,market,"Newberry, South Carolina",,"Newberry, South Carolina",office,sales,"Who brokers office buildings under 50,000 SF in Newberry, South Carolina?",5,gpt-4.1-web
1a651e9ff4ba1af1b9c7ff806e0636297b9b6dcac75a854fdb86915c1eca53bb,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",office,sales,"Who specializes in value-add office properties in the Newberry submarket of Newberry, South Carolina?",3,gpt-4.1-web
e62b7b3bcd0f20b5af46266d2d6a7f6bfc0c94123b73e80d11075f9a3aae6c96,market,"Newberry, South Carolina",,"Newberry, South Carolina",office,sales,"Who brokers office buildings between 50,000 and 200,000 SF in Newberry, South Carolina?",5,gpt-4.1-web
be89734b12e019d72e42fec97118ee17aa89decad5294fcfaff682624b7cf16d,market,"Newberry, South Carolina",,"Newberry, South Carolina",office,sales,"Who brokers office towers over 200,000 SF in Newberry, South Carolina?",5,gpt-4.1-web
9eb939f2449ee15658af10773236e727c1b6b51108784179f28bb069c09dd269,market,"Newberry, South Carolina",,"Newberry, South Carolina",office,sales,"Who specializes in value-add office properties in Newberry, South Carolina?",3,gpt-4.1-web
6e56e87fd56a68fd7aa07f6952e5becb793e9413a4d792201df38aae346ece2b,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",office,sales,"Who brokers office towers over 200,000 SF in the Newberry submarket of Newberry, South Carolina?",5,gpt-4.1-web
104126875e74f715c6b04fc34af38b8778ef2c716da66f4494ad0556c897493a,market,"Newberry, South Carolina",,"Newberry, South Carolina",office,sales,"Who brokers distressed office assets in Newberry, South Carolina?",5,gpt-4.1-web
17552c9a937881b1f3b7e92fc3640d3341dc9db4faf4c98e9bddb61717a0fdba,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",office,sales,"Who brokers office buildings between 50,000 and 200,000 SF in the Newberry submarket of Newberry, South Carolina?",3,gpt-4.1-web
d505b38f8dd75a846fcdd8f40f8d434b6b1f54ac10e5033aa1a7f494dec57269,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",office,sales,"Who brokers distressed office assets in the Newberry submarket of Newberry, South Carolina?",3,gpt-4.1-web
7e43ac1b33870eb5ce32bface168f722f061d5c806cf3e5c82a5948646540d2e,market,"Newberry, South Carolina",,"Newberry, South Carolina",office,sales,"Who handles office repositioning deals in Newberry, South Carolina?",4,gpt-4.1-web
5b6ba25544e87aff9712909a81773e008b438a50738b9727418df9ae08357538,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",office,sales,"Who handles office repositioning deals in the Newberry submarket of Newberry, South Carolina?",2,gpt-4.1-web
94155240733351719d60bb6c1d4193634dda913b9fed1cd5aec07f86dea2b69c,market,"Newberry, South Carolina",,"Newberry, South Carolina",office,leasing,"Who specializes in leasing small office suites in Newberry, South Carolina?",3,gpt-4.1-web
d0e0785ab4163f50315e93b7f9fb7cd97896c5aca9558b9496a2589506278d64,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",office,leasing,"Who specializes in leasing small office suites in the Newberry submarket of Newberry, South Carolina?",2,gpt-4.1-web
2410e26625ca5a769a45246f8291683b09fd2f01bd0de3d30fa0a0fd1beff8e4,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",office,leasing,"Who works with local businesses on office space in the Newberry submarket of Newberry, South Carolina?",5,gpt-4.1-web
09656a0ad8dce29750a143a84e825a760dd82a67c4395affa37f09e674ac3196,market,"Newberry, South Carolina",,"Newberry, South Carolina",office,leasing,"Who handles boutique office leasing in Newberry, South Carolina?",3,gpt-4.1-web
ea40f6fe3a520e2eef297970b7d789ab9f257c4d6d5ff6d5c84e20901ed27941,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",office,leasing,"Top broker for trophy office leasing in the Newberry submarket of Newberry, South Carolina",3,gpt-4.1-web
951c0300ea7c85a40203e3a12f00f889cc719c315805e80fbb40a7a4ea4787f0,market,"Newberry, South Carolina",,"Newberry, South Carolina",office,leasing,"Who specializes in leasing Class A office space in Newberry, South Carolina?",3,gpt-4.1-web
b9645712f07d7cf9d0544751cb0ef643c0ca3327c3d297c8dbac7b9bf970b6a0,market,"Newberry, South Carolina",,"Newberry, South Carolina",office,leasing,"Who works with local businesses on office space in Newberry, South Carolina?",6,gpt-4.1-web
7fcdcf4528d2b0cf83b933ebb63f7942367e2f62b272289399fccaddbcaaf84d,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",office,leasing,"Who dominates premium office leasing in the Newberry submarket of Newberry, South Carolina?",3,gpt-4.1-web
6430987051b52f458133503dc575b97836e61fb714da2c805d1ecacbc996a112,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",office,leasing,"Who handles boutique office leasing in the Newberry submarket of Newberry, South Carolina?",5,gpt-4.1-web
6ecc1d8b3a0f1c9df867fd134255eeb2ecc93db60767e390a094555da4b9db2a,market,"Newberry, South Carolina",,"Newberry, South Carolina",office,leasing,"Top broker for trophy office leasing in Newberry, South Carolina",4,gpt-4.1-web
672f26d62ee96e7ee2afb9fd1441cc4e9e4d1978acc95e4bf946ce42e8e02de2,submarket,"Newberry, South Carolina",Newberry,"Newberry | Newberry, South Carolina",office,leasing,"Who specializes in leasing Class A office space in the Newberry submarket of Newberry, South Carolina?",4,gpt-4.1-web
